"syear","cruise","sta.seamap","sta_dpth","sta_lat","sta_lon","depth","temp","salinity","fluoro"
2017,"RP1","B221",17.2,28.9958,-95.0052,4,23.0773,32.8606,0.44913692
2017,"RP1","B221",17.2,28.9958,-95.0052,4.4,23.0743,32.85985,0.306575052
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,2.6,28.40725,29.2878,0.1961
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,2.8,28.40875,29.2825,0.2433
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,3,28.3795,29.2875,0.3326
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,3.2,28.3951,29.32585,0.4529
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,3.4,28.4125,29.34915,0.4486
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,3.6,28.4108,29.35005,0.4388
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,3.8,28.40985,29.35,0.444
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,4,28.41025,29.35035,0.4192
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,4.2,28.41015,29.3501,0.4426
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,4.4,28.4087,29.3503,0.4306
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,4.6,28.408,29.3496,0.4399
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,4.8,28.4078,29.34975,0.4525
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,5,28.4128,29.35845,0.4491
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,5.2,28.42025,29.36245,0.4401
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,5.4,28.4208,29.3625,0.4314
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,5.6,28.42335,29.37025,0.4573
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,5.8,28.4241,29.3765,0.7457
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,6,28.4287,29.3884,0.7007
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,6.2,28.43145,29.4045,0.6919
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,6.4,28.43855,29.45675,0.5069
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,6.6,28.44085,29.50165,0.4606
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,6.8,28.4408,29.5186,0.4525
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,7,28.44145,29.6148,0.4586
2017,"RP1","B222",1363.5,28.4582,-95.0097,3.2,23.74935,33.13035,1.62644545
2017,"RP1","B222",1363.5,28.4582,-95.0097,3.4,23.7397,33.13025,1.614937713
2017,"RP1","B222",1363.5,28.4582,-95.0097,3.6,23.74175,33.1295,1.636444891
2017,"RP1","B222",1363.5,28.4582,-95.0097,3.8,23.7417,33.1289,1.573543377
2017,"RP1","B222",1363.5,28.4582,-95.0097,4,23.74135,33.12875,1.573710966
2017,"RP1","B222",1363.5,28.4582,-95.0097,4.2,23.74175,33.12885,1.554829339
2017,"RP1","B222",1363.5,28.4582,-95.0097,4.4,23.7417,33.12885,1.534774594
2017,"RP1","B222",1363.5,28.4582,-95.0097,4.6,23.7417,33.12925,1.53650634
2017,"RP1","B222",1363.5,28.4582,-95.0097,4.8,23.7427,33.12945,1.533433886
2017,"RP1","B222",1363.5,28.4582,-95.0097,5,23.74335,33.1292,1.499189989
2017,"RP1","B222",1363.5,28.4582,-95.0097,5.2,23.7436,33.1292,1.472822747
2017,"RP1","B222",1363.5,28.4582,-95.0097,5.4,23.74095,33.12885,1.562650131
2017,"RP1","B222",1363.5,28.4582,-95.0097,5.6,23.74025,33.1283,1.552706553
2017,"RP1","B222",1363.5,28.4582,-95.0097,5.8,23.73985,33.1292,1.551142394
2017,"RP1","B222",1363.5,28.4582,-95.0097,6,23.73955,33.12875,1.552594827
2017,"RP1","B222",1363.5,28.4582,-95.0097,6.2,23.73905,33.12965,1.641751857
2017,"RP1","B222",1363.5,28.4582,-95.0097,6.4,23.73965,33.13065,1.629908944
2017,"RP1","B222",1363.5,28.4582,-95.0097,6.6,23.7383,33.1324,1.480084911
2017,"RP1","B222",1363.5,28.4582,-95.0097,6.8,23.7385,33.13255,1.480866991
2017,"RP1","B222",1363.5,28.4582,-95.0097,7,23.73805,33.13285,1.475392436
2017,"RP1","B222",1363.5,28.4582,-95.0097,7.2,23.73975,33.1338,1.445003072
2017,"RP1","B222",1363.5,28.4582,-95.0097,7.4,23.7409,33.1331,1.446399642
2017,"RP1","B222",1363.5,28.4582,-95.0097,7.6,23.74095,33.1336,1.447907938
2017,"RP1","B222",1363.5,28.4582,-95.0097,7.8,23.7411,33.13435,1.447684487
2017,"RP1","B222",1363.5,28.4582,-95.0097,8,23.74285,33.1368,1.441818893
2017,"RP1","B222",1363.5,28.4582,-95.0097,8.2,23.74345,33.1378,1.444612033
2017,"RP1","B222",1363.5,28.4582,-95.0097,8.4,23.7432,33.1365,1.48125803
2017,"RP1","B222",1363.5,28.4582,-95.0097,8.6,23.74375,33.13715,1.450365901
2017,"RP1","B222",1363.5,28.4582,-95.0097,8.8,23.7427,33.1351,1.411485392
2017,"RP1","B222",1363.5,28.4582,-95.0097,9,23.7515,33.14835,1.405954975
2017,"RP1","B222",1363.5,28.4582,-95.0097,9.2,23.7548,33.15155,1.408748115
2017,"RP1","B222",1363.5,28.4582,-95.0097,9.4,23.7598,33.15725,1.409195017
2017,"RP1","B222",1363.5,28.4582,-95.0097,9.6,23.76565,33.1658,1.409865371
2017,"RP1","B222",1363.5,28.4582,-95.0097,9.8,23.78425,33.18465,1.41344059
2017,"RP1","B222",1363.5,28.4582,-95.0097,10,23.7853,33.18125,1.407686721
2017,"RP1","B222",1363.5,28.4582,-95.0097,10.2,23.79525,33.193,1.315624825
2017,"RP1","B222",1363.5,28.4582,-95.0097,10.4,23.81165,33.20935,1.324115971
2017,"RP1","B222",1363.5,28.4582,-95.0097,10.6,23.8269,33.22535,1.354281884
2017,"RP1","B222",1363.5,28.4582,-95.0097,10.8,23.85425,33.2571,1.353052902
2017,"RP1","B222",1363.5,28.4582,-95.0097,11,23.9218,33.33285,1.357745377
2017,"RP1","B222",1363.5,28.4582,-95.0097,11.2,23.97145,33.3861,1.355734317
2017,"RP1","B222",1363.5,28.4582,-95.0097,11.4,23.97985,33.38915,1.331489861
2017,"RP1","B222",1363.5,28.4582,-95.0097,11.6,24.04135,33.46335,1.318920731
2017,"RP1","B222",1363.5,28.4582,-95.0097,11.8,24.0968,33.53035,1.386402994
2017,"RP1","B222",1363.5,28.4582,-95.0097,12,24.1588,33.6179,1.39349757
2017,"RP1","B222",1363.5,28.4582,-95.0097,12.2,24.1997,33.69085,1.391542372
2017,"RP1","B222",1363.5,28.4582,-95.0097,12.4,24.2204,33.74645,1.39109547
2017,"RP1","B222",1363.5,28.4582,-95.0097,12.6,24.23245,33.7996,1.388469918
2017,"RP1","B222",1363.5,28.4582,-95.0097,12.8,24.25665,33.8398,1.406848779
2017,"RP1","B222",1363.5,28.4582,-95.0097,13,24.2815,33.8745,1.407239819
2017,"RP1","B222",1363.5,28.4582,-95.0097,13.2,24.26645,33.8471,1.361376459
2017,"RP1","B222",1363.5,28.4582,-95.0097,13.4,24.3098,33.9117,1.353443942
2017,"RP1","B222",1363.5,28.4582,-95.0097,13.6,24.3603,33.9615,1.353108765
2017,"RP1","B222",1363.5,28.4582,-95.0097,13.8,24.438,34.0206,1.37176694
2017,"RP1","B222",1363.5,28.4582,-95.0097,14,24.52125,34.08155,1.370873136
2017,"RP1","B222",1363.5,28.4582,-95.0097,14.2,24.5954,34.15735,1.370873136
2017,"RP1","B222",1363.5,28.4582,-95.0097,14.4,24.6508,34.1971,1.37215798
2017,"RP1","B222",1363.5,28.4582,-95.0097,14.6,24.61755,34.1947,1.269426289
2017,"RP1","B222",1363.5,28.4582,-95.0097,14.8,24.60435,34.2315,1.250153623
2017,"RP1","B222",1363.5,28.4582,-95.0097,15,24.64235,34.2752,1.231607173
2017,"RP1","B222",1363.5,28.4582,-95.0097,15.2,24.68305,34.3033,1.228981621
2017,"RP1","B222",1363.5,28.4582,-95.0097,15.4,24.7103,34.3272,1.228981621
2017,"RP1","B222",1363.5,28.4582,-95.0097,15.6,24.9082,34.4795,1.228981621
2017,"RP1","B222",1363.5,28.4582,-95.0097,15.8,25.0238,34.55565,1.226802972
2017,"RP1","B222",1363.5,28.4582,-95.0097,16,25.08885,34.60805,1.127814089
2017,"RP1","B222",1363.5,28.4582,-95.0097,16.2,25.08725,34.60595,1.108764873
2017,"RP1","B222",1363.5,28.4582,-95.0097,16.4,25.127,34.64,1.02513826
2017,"RP1","B222",1363.5,28.4582,-95.0097,16.6,25.1864,34.6883,1.031059717
2017,"RP1","B222",1363.5,28.4582,-95.0097,16.8,25.24345,34.74585,1.039048098
2017,"RP1","B222",1363.5,28.4582,-95.0097,17,25.2812,34.7733,1.050388246
2017,"RP1","B222",1363.5,28.4582,-95.0097,17.2,25.3114,34.78835,1.051617228
2017,"RP1","B222",1363.5,28.4582,-95.0097,17.4,25.31995,34.7912,1.051617228
2017,"RP1","B222",1363.5,28.4582,-95.0097,17.6,25.3195,34.79185,1.029998324
2017,"RP1","B222",1363.5,28.4582,-95.0097,17.8,25.4168,34.8931,0.82509357
2017,"RP1","B222",1363.5,28.4582,-95.0097,18,25.4633,34.92925,0.915367857
2017,"RP1","B222",1363.5,28.4582,-95.0097,18.2,25.46005,34.92735,1.033350092
2017,"RP1","B222",1363.5,28.4582,-95.0097,18.4,25.4759,34.93675,1.029607285
2017,"RP1","B222",1363.5,28.4582,-95.0097,18.6,25.49535,34.94715,1.033517681
2017,"RP1","B222",1363.5,28.4582,-95.0097,18.8,25.5198,34.9603,1.031394894
2017,"RP1","B222",1363.5,28.4582,-95.0097,19,25.5616,35.0065,1.02832244
2017,"RP1","B222",1363.5,28.4582,-95.0097,19.2,25.7142,35.1736,0.933299816
2017,"RP1","B222",1363.5,28.4582,-95.0097,19.4,25.8434,35.3197,0.976984526
2017,"RP1","B222",1363.5,28.4582,-95.0097,19.6,25.9439,35.44885,0.978045919
2017,"RP1","B222",1363.5,28.4582,-95.0097,19.8,26.09355,35.63565,0.981118373
2017,"RP1","B222",1363.5,28.4582,-95.0097,20,26.1787,35.73885,0.97866041
2017,"RP1","B222",1363.5,28.4582,-95.0097,20.2,26.23145,35.78375,0.978883861
2017,"RP1","B222",1363.5,28.4582,-95.0097,20.4,26.25815,35.80625,0.980783196
2017,"RP1","B222",1363.5,28.4582,-95.0097,20.6,26.268,35.8127,0.976928663
2017,"RP1","B222",1363.5,28.4582,-95.0097,20.8,26.2734,35.8173,0.989944696
2017,"RP1","B222",1363.5,28.4582,-95.0097,21,26.27785,35.81775,0.995866153
2017,"RP1","B222",1363.5,28.4582,-95.0097,21.2,26.28255,35.82565,0.990503324
2017,"RP1","B222",1363.5,28.4582,-95.0097,21.4,26.28515,35.82755,0.997039272
2017,"RP1","B222",1363.5,28.4582,-95.0097,21.6,26.2856,35.8285,0.967823027
2017,"RP1","B222",1363.5,28.4582,-95.0097,21.8,26.28395,35.82945,0.942740629
2017,"RP1","B222",1363.5,28.4582,-95.0097,22,26.28565,35.83215,0.933914306
2017,"RP1","B222",1363.5,28.4582,-95.0097,22.2,26.28875,35.83455,0.92721077
2017,"RP1","B222",1363.5,28.4582,-95.0097,22.4,26.29115,35.83655,0.927490084
2017,"RP1","B222",1363.5,28.4582,-95.0097,22.6,26.2917,35.83705,1.021674767
2017,"RP1","B222",1363.5,28.4582,-95.0097,22.8,26.2923,35.83855,1.132115524
2017,"RP1","B222",1363.5,28.4582,-95.0097,23,26.2927,35.83965,1.100888219
2017,"RP1","B222",1363.5,28.4582,-95.0097,23.2,26.2933,35.8407,1.134573488
2017,"RP1","B222",1363.5,28.4582,-95.0097,23.4,26.29445,35.84205,1.186358304
2017,"RP1","B222",1363.5,28.4582,-95.0097,23.6,26.29455,35.84215,1.174068488
2017,"RP1","B222",1363.5,28.4582,-95.0097,23.8,26.29485,35.843,1.17350986
2017,"RP1","B222",1363.5,28.4582,-95.0097,24,26.29515,35.84395,1.173789174
2017,"RP1","B222",1363.5,28.4582,-95.0097,24.2,26.2955,35.84455,1.187699011
2017,"RP1","B222",1363.5,28.4582,-95.0097,24.4,26.2957,35.8454,1.191553544
2017,"RP1","B222",1363.5,28.4582,-95.0097,24.6,26.29555,35.84625,1.191497682
2017,"RP1","B222",1363.5,28.4582,-95.0097,24.8,26.2955,35.84715,1.325568404
2017,"RP1","B222",1363.5,28.4582,-95.0097,25,26.2958,35.84775,1.278531926
2017,"RP1","B222",1363.5,28.4582,-95.0097,25.2,26.29635,35.84835,1.282330596
2017,"RP1","B222",1363.5,28.4582,-95.0097,25.4,26.2967,35.8491,1.279872633
2017,"RP1","B222",1363.5,28.4582,-95.0097,25.6,26.29695,35.8494,1.29797218
2017,"RP1","B222",1363.5,28.4582,-95.0097,25.8,26.2971,35.84975,1.29836322
2017,"RP1","B222",1363.5,28.4582,-95.0097,26,26.29695,35.85005,1.297692866
2017,"RP1","B222",1363.5,28.4582,-95.0097,26.2,26.2966,35.85025,1.391263058
2017,"RP1","B222",1363.5,28.4582,-95.0097,26.4,26.2974,35.851,1.388078878
2017,"RP1","B222",1363.5,28.4582,-95.0097,26.6,26.29805,35.8518,1.386626445
2017,"RP1","B222",1363.5,28.4582,-95.0097,26.8,26.2984,35.85235,1.342103793
2017,"RP1","B222",1363.5,28.4582,-95.0097,27,26.299,35.853,1.315904139
2017,"RP1","B222",1363.5,28.4582,-95.0097,27.2,26.29985,35.85365,1.333612647
2017,"RP1","B222",1363.5,28.4582,-95.0097,27.4,26.3016,35.8557,1.409586057
2017,"RP1","B222",1363.5,28.4582,-95.0097,27.6,26.3049,35.85895,1.381151891
2017,"RP1","B222",1363.5,28.4582,-95.0097,27.8,26.30795,35.862,1.351768058
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,7.6,28.4297,29.76825,0.4764
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,7.8,28.4147,29.8355,0.4671
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,8,28.3694,30.1138,0.4617
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,8.2,28.3186,30.46665,0.4585
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,8.4,28.25135,30.90245,0.4696
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,8.6,28.19995,31.2653,0.4879
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,8.8,28.1319,31.6704,0.5128
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,9,28.01545,32.2487,0.5631
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,9.2,27.9278,33.04325,0.5755
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,9.4,27.90045,33.47505,0.6419
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,9.6,27.9408,33.68375,0.6985
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,9.8,27.8917,33.7364,0.7402
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,10,27.8369,33.7642,0.8359
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,10.2,27.7971,33.78,0.8838
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,10.4,27.7815,33.7848,0.7447
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,10.6,27.773,33.7878,0.6239
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,10.8,27.7678,33.7902,0.5706
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,11,27.76185,33.79425,0.5881
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,11.2,27.75025,33.80205,0.6996
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,11.4,27.74345,33.808,0.8196
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,11.6,27.74075,33.81245,0.9218
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,11.8,27.73685,33.8164,1.0492
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,12,27.7324,33.81945,1.1676
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,12.2,27.72915,33.82255,1.2386
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,12.4,27.72185,33.8346,1.2925
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,12.6,27.71245,33.85015,1.3083
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,12.8,27.71015,33.8589,1.3177
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,13,27.70585,33.87425,1.3228
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,13.2,27.69815,33.9069,1.3062
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,13.4,27.69515,33.92545,1.2566
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,13.6,27.69275,33.93855,1.242
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,13.8,27.6895,33.9486,1.2413
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,14,27.68225,33.9638,1.2322
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,14.2,27.66955,33.99985,1.2223
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,14.4,27.6535,34.04395,1.333
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,14.6,27.6428,34.07475,1.2227
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,14.8,27.6356,34.10225,1.2586
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,15,27.63655,34.10625,1.2305
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,15.2,27.63545,34.11525,1.1858
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,15.4,27.6339,34.12475,1.2086
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,15.6,27.637,34.13325,1.0744
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,15.8,27.6471,34.1415,1.0447
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,16,27.67225,34.1584,1.0546
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,16.2,27.6892,34.1708,1.055
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,16.4,27.73565,34.2413,1.0322
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,16.6,27.76425,34.2687,1.0404
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,16.8,27.74795,34.28065,1.0726
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,17,27.73615,34.29645,1.1422
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,17.2,27.7399,34.30415,1.1915
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,17.4,27.7475,34.3155,1.1782
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,17.6,27.7561,34.3284,0.9941
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,17.8,27.7622,34.3386,0.8957
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,18,27.7682,34.34835,0.8813
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,18.2,27.7749,34.3597,0.8672
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,18.4,27.78535,34.3796,0.8706
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,7.4,28.43865,29.72655,0.4493
2017,"SEAMAP","B222",1363.5,28.4582,-95.0097,7.2,28.4411,29.70105,0.4336
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,3,28.41555,35.3181,0.2068
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,3,28.41555,35.3181,0.2068
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,3.2,28.4162,35.3181,0.2172
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,3.4,28.4153,35.3185,0.2126
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,3.4,28.4153,35.3185,0.2126
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,3.6,28.41505,35.3178,0.2298
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,3.2,28.4162,35.3181,0.2172
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,3.8,28.4155,35.3177,0.2141
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,3.8,28.4155,35.3177,0.2141
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,4,28.41665,35.3184,0.2241
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,4,28.41665,35.3184,0.2241
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,4.2,28.4157,35.3185,0.2184
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,4.2,28.4157,35.3185,0.2184
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,4.4,28.4112,35.3188,0.2241
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,4.4,28.4112,35.3188,0.2241
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,4.6,28.4108,35.319,0.2133
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,4.6,28.4108,35.319,0.2133
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,4.8,28.4113,35.3192,0.2224
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,4.8,28.4113,35.3192,0.2224
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,3.6,28.41505,35.3178,0.2298
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,6.4,28.4112,35.3269,0.2103
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,6.4,28.4112,35.3269,0.2103
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,6.6,28.41115,35.327,0.2087
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,6.6,28.41115,35.327,0.2087
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,6.8,28.41105,35.3265,0.2102
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,6.8,28.41105,35.3265,0.2102
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,7,28.4112,35.3266,0.215
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,7,28.4112,35.3266,0.215
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,7.2,28.4112,35.3256,0.209
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,7.2,28.4112,35.3256,0.209
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,7.4,28.411,35.3273,0.2051
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,7.4,28.411,35.3273,0.2051
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,7.6,28.41085,35.3278,0.218
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,7.6,28.41085,35.3278,0.218
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,7.8,28.41065,35.3291,0.2092
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,7.8,28.41065,35.3291,0.2092
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,8,28.41055,35.338,0.2116
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,8,28.41055,35.338,0.2116
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,8.2,28.41025,35.3722,0.2112
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,8.2,28.41025,35.3722,0.2112
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,8.4,28.40935,35.4346,0.2238
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,8.4,28.40935,35.4346,0.2238
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,8.6,28.4071,35.5032,0.2175
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,8.6,28.4071,35.5032,0.2175
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,8.8,28.40335,35.5753,0.2167
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,8.8,28.40335,35.5753,0.2167
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,5,28.4107,35.3198,0.2289
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,5,28.4107,35.3198,0.2289
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,5.2,28.4103,35.3198,0.2318
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,5.2,28.4103,35.3198,0.2318
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,5.4,28.41035,35.3197,0.236
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,5.4,28.41035,35.3197,0.236
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,5.6,28.4103,35.3199,0.214
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,5.6,28.4103,35.3199,0.214
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,5.8,28.41085,35.3204,0.2152
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,5.8,28.41085,35.3204,0.2152
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,6,28.41175,35.3222,0.2147
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,6,28.41175,35.3222,0.2147
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,6.2,28.41105,35.3243,0.2025
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,6.2,28.41105,35.3243,0.2025
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,10.4,28.3582,36.0833,0.2089
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,10.4,28.3582,36.0833,0.2089
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,10.6,28.354,36.0972,0.1958
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,10.6,28.354,36.0972,0.1958
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,10.8,28.3493,36.1073,0.1984
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,10.8,28.3493,36.1073,0.1984
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,11,28.3412,36.1347,0.1952
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,11,28.3412,36.1347,0.1952
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,11.2,28.32155,36.1706,0.2465
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,11.2,28.32155,36.1706,0.2465
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,11.4,28.3035,36.22,0.1944
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,11.4,28.3035,36.22,0.1944
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,11.6,28.29265,36.2237,0.1902
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,11.6,28.29265,36.2237,0.1902
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,11.8,28.27245,36.2385,0.1861
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,11.8,28.27245,36.2385,0.1861
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,12,28.24355,36.2628,0.1825
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,12,28.24355,36.2628,0.1825
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,12.2,28.21085,36.2736,0.1824
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,12.2,28.21085,36.2736,0.1824
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,12.4,28.1457,36.3055,0.1807
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,12.4,28.1457,36.3055,0.1807
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,12.6,28.10245,36.3098,0.1809
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,12.6,28.10245,36.3098,0.1809
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,12.8,28.06975,36.3123,0.1773
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,12.8,28.06975,36.3123,0.1773
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,9,28.39715,35.6619,0.2098
2017,"SEAMAP","B223",94.6,27.9987,-95.0145,9,28.39715,35.6619,0.2098
